id,Asesor_1,Asesor_2,Asesor_3,Asesor_4,Asesor_5,Asesor_6,Asesor_7,Asesor_8,Asesor_9,Asesor_10
BU-073,3.89,2.85,3.52,8.08,3.41,9.63,7.25,8.82,5.62,2.89
BU-074,1.03,2.34,4.71,1.59,8.84,3.38,1.03,1.19,7.51,1.26
BU-075,7.05,6.67,6.01,5.99,4.29,2.7,4.69,6.08,9.3,5.01
BU-076,9.74,1.39,5.91,8.49,2.74,8.53,5.65,2.76,7.27,6.02
BU-077,6.46,3.33,7.56,3.86,3.12,7.6,6.57,8.38,6.62,3.78
BU-078,9.01,9.37,5.88,7.81,6.96,5.18,8.72,5.77,5.01,9.2
BU-079,6.38,2.47,7.82,5.44,8.73,3.48,3.24,6.37,4.9,6.34
BU-080,9.16,9.34,6.25,2.74,2.31,1.64,7.19,9.14,3.91,5.55
BU-081,7.73,2.81,4.0,2.88,7.58,9.45,2.21,5.76,7.21,3.84
BU-082,7.62,8.12,2.03,5.19,2.97,2.72,4.81,2.41,9.74,5.18
BU-083,4.45,2.52,8.07,5.87,6.33,1.53,4.92,5.98,6.41,2.83
BU-084,9.32,9.91,6.06,8.07,3.99,4.15,8.77,4.04,9.99,2.63
BU-085,7.41,3.99,9.46,8.73,3.06,7.93,3.34,4.83,5.19,4.3
BU-086,9.84,7.77,4.48,1.1,3.33,2.81,8.84,2.78,4.05,4.75
BU-087,2.96,8.28,3.66,6.46,7.85,2.18,9.86,1.7,5.91,6.16
BU-088,5.22,2.0,7.57,2.03,3.37,2.51,1.1,4.94,1.91,6.72
BU-089,2.65,9.36,9.63,1.17,4.08,9.9,3.95,8.74,8.23,3.84
BU-090,5.8,6.93,3.91,8.59,5.35,7.54,9.78,1.25,7.65,9.4
BU-091,3.87,6.01,6.78,9.46,8.98,1.2,7.49,4.09,6.52,3.63
BU-092,7.0,4.23,2.24,8.77,7.73,1.39,1.32,1.55,4.24,4.11
BU-093,2.44,7.05,2.28,1.72,6.25,6.19,7.31,8.29,3.12,2.37
BU-094,8.03,9.36,4.49,4.88,2.35,8.61,4.87,4.16,9.66,2.1
BU-095,1.16,3.27,4.23,5.51,8.08,3.27,6.46,5.69,3.16,5.24
BU-096,4.34,5.66,9.01,1.27,3.68,4.63,4.7,3.41,5.78,7.7
BU-097,1.83,2.72,8.94,9.22,7.26,4.8,9.03,7.27,7.43,7.7
BU-098,5.2,5.76,1.47,5.18,2.74,4.22,1.12,1.36,8.29,3.38
BU-099,6.9,9.1,5.73,9.83,1.17,7.16,1.38,9.32,9.9,1.34
BU-100,3.12,5.32,7.59,7.59,9.44,7.68,2.68,2.73,7.39,9.4
