id,Asesor_1,Asesor_2,Asesor_3,Asesor_4,Asesor_5,Asesor_6,Asesor_7,Asesor_8,Asesor_9,Asesor_10
BU-069,8.86,6.55,8.29,3.14,3.09,7.85,3.86,3.84,3.01,8.05
BU-070,5.54,8.52,1.89,9.53,5.46,5.01,6.31,5.55,9.44,5.87
BU-071,2.65,8.0,8.81,7.41,7.95,5.73,2.64,5.17,7.65,1.57
BU-072,7.59,6.74,7.56,4.28,9.91,8.75,6.59,4.08,5.68,2.37
BU-073,1.35,1.7,5.5,8.54,6.86,1.36,7.53,8.09,6.81,9.17
BU-074,5.01,9.25,1.1,4.98,1.32,3.51,3.15,2.8,7.91,5.59
BU-075,6.5,8.86,4.85,7.46,9.53,2.05,3.53,8.54,1.33,6.73
BU-076,7.47,2.39,4.48,8.53,2.92,4.71,5.47,6.81,7.55,3.85
BU-077,3.7,4.04,5.31,9.31,4.55,8.07,4.66,9.47,1.47,2.48
BU-078,4.16,1.61,6.2,8.15,4.97,1.74,8.02,7.01,1.14,6.04
BU-079,4.42,2.06,7.32,3.27,8.34,8.58,8.6,7.29,1.29,1.56
BU-080,4.36,1.77,6.3,1.74,9.39,5.25,4.77,8.5,9.26,3.98
BU-081,9.14,4.56,4.32,7.14,6.19,6.36,1.13,7.25,4.51,3.19
BU-082,7.74,6.65,1.64,1.64,5.71,6.72,1.65,6.27,8.26,9.48
BU-083,1.32,9.28,7.34,5.71,5.07,5.06,3.81,5.91,8.83,5.43
BU-084,9.56,4.7,5.61,4.83,9.7,8.49,4.04,8.2,8.47,6.18
BU-085,6.26,1.22,7.99,2.32,5.84,9.01,8.17,1.09,6.33,5.48
BU-086,8.91,3.17,8.3,2.25,4.47,2.75,3.93,8.3,6.97,6.57
BU-087,4.59,9.7,5.88,6.28,3.62,6.92,9.76,3.14,9.59,9.93
BU-088,8.89,6.28,5.92,6.89,2.98,1.65,7.57,7.66,5.02,8.0
BU-089,3.03,5.3,4.16,9.82,9.32,1.69,5.8,3.59,8.98,7.18
BU-090,6.93,6.16,1.91,3.08,3.08,1.55,6.04,3.86,6.63,4.51
BU-091,8.72,9.95,5.84,8.67,6.92,7.85,9.18,1.85,2.83,8.93
BU-092,5.94,3.46,3.59,9.08,1.51,9.99,2.08,2.57,9.25,8.43
BU-093,1.88,9.71,1.34,2.19,6.11,8.93,3.03,8.67,3.74,3.79
BU-094,5.84,6.26,4.09,5.8,5.98,7.16,8.6,3.39,3.26,3.19
BU-095,5.64,6.97,1.34,2.16,5.9,2.34,8.86,8.07,1.73,1.21
BU-096,1.68,7.45,6.55,9.42,2.74,8.34,1.68,4.04,3.01,5.05
BU-097,9.93,5.62,7.66,6.55,9.19,2.63,2.69,8.34,4.29,6.31
BU-098,4.02,6.64,1.49,6.14,1.33,5.65,4.22,7.93,5.05,8.63
BU-099,5.99,2.0,5.49,3.31,7.04,1.5,7.63,4.54,8.03,1.5
BU-100,5.69,8.91,1.88,3.76,1.06,2.96,1.26,9.92,3.51,9.05
