id,Asesor_1,Asesor_2,Asesor_3,Asesor_4,Asesor_5,Asesor_6,Asesor_7,Asesor_8,Asesor_9,Asesor_10
BU-035,7.99,1.75,6.96,1.5,1.57,6.54,3.52,1.24,2.95,7.73
BU-036,6.75,6.48,3.52,8.61,6.14,2.51,8.71,9.98,2.64,1.86
BU-037,7.4,6.89,1.19,8.45,1.98,9.89,8.98,3.27,6.4,9.96
BU-038,4.76,8.02,7.57,3.14,9.52,7.22,5.64,1.35,7.94,1.9
BU-039,6.69,6.92,9.62,8.23,5.86,6.61,1.12,8.44,1.47,6.19
BU-040,6.21,3.79,6.4,6.38,2.28,8.19,8.6,9.41,3.93,1.81
BU-041,4.01,7.7,4.83,4.33,2.53,3.45,9.05,6.69,4.27,9.26
BU-042,8.43,2.07,1.07,8.29,4.51,9.22,3.12,5.0,9.23,2.53
BU-043,9.43,8.57,9.18,4.62,8.65,5.19,7.16,8.26,4.65,3.89
BU-044,2.98,9.08,3.1,1.27,8.55,7.36,6.72,7.39,7.86,7.62
BU-045,2.11,4.38,5.16,7.37,1.83,1.35,1.17,2.71,5.45,5.5
BU-046,8.18,8.42,7.59,7.47,2.13,9.26,1.76,4.07,7.2,3.19
BU-047,9.94,9.7,2.99,9.62,2.76,5.86,6.01,1.02,6.86,5.81
BU-048,8.82,4.62,3.21,8.5,3.73,3.77,8.38,5.63,4.3,3.94
BU-049,9.93,5.2,1.16,2.3,7.09,3.03,6.0,4.08,2.27,6.47
BU-050,6.9,9.54,3.85,9.44,3.39,7.29,2.13,8.31,6.95,2.77
BU-051,9.83,1.69,6.08,7.81,2.18,2.62,1.26,6.92,8.18,8.83
BU-052,8.85,6.89,5.97,2.57,1.33,9.87,8.96,3.51,2.14,8.55
BU-053,4.45,6.19,9.62,8.89,5.32,1.7,1.63,8.54,7.8,9.09
BU-054,8.02,7.43,9.72,6.47,4.62,1.97,6.47,9.09,7.27,3.38
BU-055,5.28,3.74,8.12,7.98,9.99,7.54,8.99,8.37,6.1,6.33
BU-056,7.12,2.04,2.78,6.79,1.24,4.82,6.95,1.56,6.74,1.41
BU-057,7.24,6.09,4.95,6.08,2.96,9.95,4.14,4.8,2.4,7.82
BU-058,7.2,8.91,2.71,2.01,3.93,8.96,2.44,1.21,9.98,9.23
BU-059,9.08,6.02,3.63,9.95,1.88,5.34,7.3,3.48,2.37,6.89
BU-060,6.64,6.15,6.46,5.21,8.34,2.37,2.98,2.1,9.05,2.97
BU-061,5.33,8.28,7.33,4.99,3.75,2.51,3.0,8.25,3.79,1.69
BU-062,7.68,7.71,3.41,1.36,9.12,3.18,9.0,4.74,3.52,4.65
BU-063,4.83,2.66,9.74,1.61,3.34,4.09,3.59,3.87,3.13,7.17
BU-064,3.48,6.22,9.86,3.29,8.68,7.2,7.9,7.65,1.79,4.14
BU-065,4.44,9.88,9.6,2.16,6.2,1.31,8.63,9.56,9.23,4.31
BU-066,9.1,5.97,1.64,8.97,1.6,3.59,2.08,9.08,6.66,7.02
BU-067,2.39,8.71,3.34,8.52,7.82,1.74,6.6,4.4,2.02,3.72
BU-068,7.25,2.08,7.39,9.44,7.78,6.52,2.96,3.83,3.92,4.15
BU-069,9.28,9.67,8.87,8.14,8.76,9.87,8.32,1.66,8.66,9.44
BU-070,8.32,8.49,4.97,8.81,6.36,5.55,4.78,2.22,5.16,7.52
BU-071,6.96,6.16,3.79,3.6,8.81,4.42,4.75,9.29,1.22,4.5
BU-072,1.07,5.94,1.7,6.62,4.32,7.76,4.66,4.73,1.28,3.11
BU-073,7.12,1.04,6.18,4.67,8.13,1.38,3.77,4.12,5.96,9.2
BU-074,7.42,4.5,4.22,9.82,8.1,9.49,6.02,7.39,7.6,3.3
BU-075,4.01,1.78,4.6,9.27,1.32,4.42,4.37,1.52,7.29,8.06
BU-076,3.5,1.37,2.51,5.13,5.04,8.13,4.17,2.84,2.03,9.05
BU-077,4.68,2.34,4.28,1.18,5.72,8.9,8.27,1.47,3.77,10.0
BU-078,7.63,1.85,7.56,2.89,5.36,9.28,5.19,7.36,6.85,2.75
BU-079,2.63,5.11,1.88,6.27,5.87,3.11,7.56,1.28,1.79,3.19
BU-080,2.32,3.41,2.92,1.57,4.48,3.95,8.4,5.13,2.43,3.45
BU-081,8.83,1.68,5.79,2.75,6.75,3.5,8.16,7.53,7.49,4.38
BU-082,2.85,7.89,4.92,4.06,2.95,6.21,4.75,4.71,7.45,5.14
BU-083,5.73,6.72,7.31,5.6,6.95,8.34,1.87,8.83,1.35,4.47
BU-084,7.21,3.84,7.28,9.61,9.27,4.82,1.36,2.58,4.93,8.07
BU-085,5.91,1.46,2.26,2.45,8.32,2.8,6.13,1.43,8.38,5.59
BU-086,4.98,4.96,9.42,4.25,7.78,1.24,1.14,4.41,2.72,1.05
BU-087,9.21,3.43,1.2,9.41,2.54,4.05,8.21,9.99,9.4,9.32
BU-088,3.01,4.2,7.64,8.11,5.55,2.72,9.29,6.92,2.35,3.98
BU-089,9.67,5.59,2.52,2.29,1.38,5.31,8.32,2.33,6.38,8.52
BU-090,1.63,7.52,3.12,1.92,4.19,9.41,6.64,8.27,5.06,5.61
BU-091,5.23,2.2,4.87,5.41,4.18,9.52,7.95,8.36,3.82,9.75
BU-092,4.01,6.32,5.48,7.2,8.59,5.65,2.04,4.71,3.41,8.55
BU-093,2.92,2.71,6.05,1.88,7.42,1.41,1.78,2.37,1.32,3.99
BU-094,1.3,7.18,8.61,6.78,4.41,2.11,9.34,7.45,7.18,6.52
BU-095,1.35,9.79,4.22,7.81,5.16,3.7,6.04,8.81,2.44,9.32
BU-096,5.72,8.36,6.4,6.91,9.46,6.03,4.45,5.51,8.98,1.35
BU-097,3.9,7.24,2.66,4.62,6.51,2.56,3.86,3.4,9.54,5.62
BU-098,7.98,5.54,3.83,8.21,4.7,3.43,1.03,2.22,2.87,4.58
BU-099,6.2,4.29,9.79,5.73,6.94,1.59,7.92,9.68,5.78,7.43
BU-100,8.19,4.65,6.51,3.05,8.82,1.14,7.9,5.19,4.94,9.35
