id,Asesor_1,Asesor_2,Asesor_3,Asesor_4,Asesor_5,Asesor_6,Asesor_7,Asesor_8,Asesor_9,Asesor_10
BU-023,8.09,6.48,2.95,1.09,7.79,9.84,9.69,5.77,2.8,9.94
BU-024,8.29,8.31,1.62,8.56,3.72,7.4,4.54,9.03,6.6,1.14
BU-025,3.86,3.65,7.67,3.85,7.95,6.73,7.94,8.97,7.02,1.47
BU-026,2.83,6.07,1.58,3.64,5.73,7.78,7.69,9.43,8.91,9.03
BU-027,8.39,5.07,1.38,3.33,3.48,5.1,3.95,2.88,6.41,2.44
BU-028,5.42,6.53,5.15,8.9,7.31,3.89,9.51,9.35,6.54,7.36
BU-029,6.81,5.04,6.97,7.87,7.27,5.67,6.98,6.98,7.01,1.63
BU-030,3.01,6.58,3.56,2.85,7.9,6.79,5.65,1.84,2.34,9.53
BU-031,3.25,2.83,6.75,2.39,2.89,2.74,9.3,2.87,1.37,3.28
BU-032,7.93,2.59,6.87,1.44,3.32,6.21,2.67,9.68,9.07,8.65
BU-033,5.84,7.75,4.23,3.35,3.37,3.67,5.26,9.58,8.02,4.24
BU-034,6.95,3.88,5.08,1.96,2.43,7.64,1.84,8.39,1.25,1.81
BU-035,1.56,6.72,8.8,2.54,4.54,5.73,3.35,3.16,5.0,4.36
BU-036,2.46,5.82,4.89,4.1,7.06,2.78,4.49,7.73,8.4,9.19
BU-037,3.85,6.86,4.98,9.76,4.76,9.2,8.26,3.51,4.08,2.03
BU-038,9.73,8.88,9.73,4.96,1.06,6.46,6.37,4.9,2.39,7.21
BU-039,3.31,9.95,3.16,9.21,1.79,4.6,1.54,8.33,2.12,6.37
BU-040,3.86,8.31,5.41,1.36,5.56,6.52,7.2,9.75,7.37,7.33
BU-041,3.84,7.04,1.54,5.95,6.03,9.84,8.86,4.45,1.06,9.91
BU-042,8.7,5.3,9.28,2.93,4.38,1.88,8.1,4.56,8.51,6.38
BU-043,4.06,6.6,3.06,6.41,6.72,6.71,2.27,5.39,5.08,3.27
BU-044,8.87,8.38,9.24,7.88,1.08,4.28,5.78,5.41,5.7,2.05
BU-045,2.24,7.09,1.38,5.42,1.87,9.71,9.11,4.46,6.52,7.83
BU-046,4.65,9.01,3.82,6.63,8.82,6.81,8.17,2.23,1.0,9.52
BU-047,1.71,1.06,5.28,3.33,9.04,3.92,3.16,4.62,7.02,3.3
BU-048,8.04,9.04,6.44,2.69,6.73,6.65,4.62,5.71,8.88,3.52
BU-049,4.8,8.99,9.23,8.64,8.38,3.16,5.87,5.43,2.58,6.6
BU-050,5.52,9.43,3.34,5.07,8.76,8.09,6.39,8.66,7.76,3.26
BU-051,1.77,4.71,2.24,7.32,9.81,6.78,5.72,4.94,1.86,5.6
BU-052,5.13,3.17,5.28,1.18,1.39,6.6,8.46,2.12,1.15,1.49
BU-053,7.04,2.96,6.06,6.2,9.31,5.27,2.37,6.54,1.05,3.5
BU-054,9.05,8.45,8.5,5.04,2.07,2.47,7.44,6.31,4.14,8.01
BU-055,4.65,2.09,3.09,4.33,3.32,2.17,2.78,7.83,9.64,5.53
BU-056,6.89,1.4,5.87,9.11,3.48,6.08,6.93,7.56,5.04,5.23
BU-057,3.08,7.68,3.76,5.03,7.68,5.85,6.43,5.11,7.09,5.59
BU-058,5.19,6.5,9.4,1.31,7.93,3.85,6.42,7.78,2.6,2.08
BU-059,3.46,8.19,2.08,3.96,7.5,6.37,8.17,3.32,7.35,4.66
BU-060,4.15,9.84,8.58,1.97,8.53,7.34,7.07,5.89,8.67,4.38
BU-061,3.71,1.22,4.67,3.6,7.51,6.69,4.51,3.44,7.59,5.32
BU-062,3.5,1.52,5.62,7.91,1.06,7.37,1.91,1.15,5.05,5.92
BU-063,5.25,5.99,3.2,7.84,3.5,5.28,3.16,6.99,2.03,6.62
BU-064,9.57,2.93,5.81,3.54,2.58,4.68,1.53,9.35,5.41,3.94
BU-065,7.36,1.75,4.94,2.91,3.08,2.9,3.59,9.9,5.0,9.29
BU-066,1.46,8.74,5.45,6.9,5.05,6.95,7.11,5.7,7.46,7.84
BU-067,4.61,2.92,4.97,1.01,6.49,6.18,9.23,2.23,1.5,1.1
BU-068,7.63,5.72,5.2,1.22,9.03,7.02,8.99,4.3,5.74,3.45
BU-069,1.62,7.65,8.07,9.14,9.38,3.62,7.0,1.3,7.91,4.68
BU-070,6.29,4.7,2.97,2.44,7.57,3.86,4.74,7.43,1.56,4.86
BU-071,1.15,4.47,8.85,6.58,4.13,8.41,3.66,5.99,3.03,5.54
BU-072,9.05,1.38,6.38,8.42,2.1,6.94,8.35,4.46,5.02,1.99
BU-073,8.73,9.36,4.1,9.26,6.08,2.03,3.3,4.97,1.45,4.38
BU-074,4.1,1.79,6.62,9.64,4.24,1.35,7.63,8.18,9.84,8.99
BU-075,7.84,6.0,1.4,1.51,5.2,4.1,5.27,8.1,1.29,3.36
BU-076,2.39,1.21,9.66,2.91,4.37,3.65,5.99,9.33,4.35,6.89
BU-077,4.81,1.37,6.02,8.47,6.95,2.78,6.26,4.43,8.57,5.8
BU-078,8.52,1.94,5.3,2.11,1.25,2.24,7.91,3.95,7.73,8.3
BU-079,8.36,4.58,2.91,4.31,1.83,3.72,2.97,1.99,4.48,2.06
BU-080,2.49,3.47,5.27,5.53,1.48,4.66,8.08,2.41,8.21,3.53
BU-081,6.38,5.67,1.72,1.69,4.51,1.33,2.95,5.74,8.62,2.44
BU-082,3.39,1.7,9.0,2.66,4.76,2.42,7.06,4.8,9.21,8.18
BU-083,3.38,1.55,9.76,7.74,6.0,2.66,8.83,1.78,1.14,1.05
BU-084,9.19,8.5,2.15,2.64,2.14,5.31,7.25,6.21,3.41,8.81
BU-085,6.9,2.08,9.07,3.04,8.89,8.97,4.42,9.19,1.72,4.39
BU-086,1.64,4.99,8.24,2.49,7.47,4.85,9.62,4.22,9.35,7.57
BU-087,1.72,5.81,9.58,8.33,6.17,8.37,4.71,4.91,2.15,9.45
BU-088,6.09,9.45,2.15,9.84,4.61,9.8,5.09,5.44,7.0,3.55
BU-089,8.93,7.37,5.84,2.97,5.8,7.35,4.15,2.92,6.43,6.78
BU-090,4.35,9.01,2.88,3.8,8.22,8.67,4.49,5.03,9.63,6.26
BU-091,1.32,2.97,3.72,6.35,1.11,3.36,8.87,8.48,7.53,1.08
BU-092,1.87,1.31,6.12,9.48,3.74,1.3,8.54,1.92,9.17,5.75
BU-093,8.92,7.94,4.19,1.34,6.61,2.73,1.68,6.36,6.86,9.1
BU-094,2.11,5.35,5.31,9.61,4.59,3.6,6.37,5.77,3.52,7.02
BU-095,3.81,8.38,8.58,5.9,8.02,2.23,5.78,8.98,3.59,3.21
BU-096,7.91,6.12,6.83,1.83,8.73,2.76,8.67,4.42,9.74,1.6
BU-097,7.2,8.68,1.32,2.62,8.45,8.98,9.86,2.4,6.45,3.16
BU-098,2.56,8.39,5.65,5.51,1.62,6.54,2.1,6.63,6.53,8.35
BU-099,9.67,5.36,9.01,2.61,2.29,6.45,2.66,4.03,4.16,5.41
BU-100,4.72,9.25,8.25,8.56,1.33,7.94,8.75,5.99,9.49,8.04
